,experimentID,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
580,96.4,LenLog_1_10_1_60_5_10_3000.csv,10,10.0,5,25,,1,1,60,6,10.0,9.333333333333334,0.9991018772125244,0.10221338272094727,"[2992, 2982, 2853, 2802, 2752, 2695, 2654, 2587, 2556, 2378, 2304, 2277, 2259, 2237, 2217, 2167, 2075, 2064, 1977, 1805, 1727, 1718, 1691, 1571, 1546, 1453, 1410, 1339, 1244, 1126, 1119, 989, 900, 876, 861, 843, 837, 807, 753, 729, 711, 687, 681, 650, 639, 597, 528, 430, 400, 383, 264, 211, 172, 141, 100, 86, 79, 46, 24, 0]","[12, 1417, 12, 58, 1333, 2549]",,-20.0
581,96.5,LenLog_1_10_1_60_5_10_3000.csv,10,10.0,5,30,,1,1,60,30,50.0,6.4,0.9991018772125244,0.2103900909423828,"[2992, 2982, 2853, 2802, 2752, 2695, 2654, 2587, 2556, 2378, 2304, 2277, 2259, 2237, 2217, 2167, 2075, 2064, 1977, 1805, 1727, 1718, 1691, 1571, 1546, 1453, 1410, 1339, 1244, 1126, 1119, 989, 900, 876, 861, 843, 837, 807, 753, 729, 711, 687, 681, 650, 639, 597, 528, 430, 400, 383, 264, 211, 172, 141, 100, 86, 79, 46, 24, 0]","[2294, 1408, 905, 2698, 390, 254, 649, 138, 2073, 535, 390, 2073, 1687, 1582, 2850, 803, 677, 1442, 427, 677, 1335, 2255, 608, 1242, 1130, 2270, 1130, 2816, 2161, 649]",,-25.0
582,97.0,LenLog_1_10_1_60_5_1_30000.csv,10,1.0,5,5,,1,1,60,6,10.0,1.0,9.116308450698853,10.184661626815796,"[29499, 29200, 29145, 28271, 27600, 27513, 26418, 26320, 26127, 24985, 23589, 22545, 22254, 22117, 19501, 18796, 18760, 18742, 18371, 18339, 17686, 17650, 16582, 16361, 16113, 15219, 15165, 14209, 14003, 13707, 13600, 13307, 12862, 11116, 10915, 10628, 10342, 10073, 8388, 8098, 7952, 7410, 7373, 7014, 6817, 6341, 6203, 6122, 5836, 5569, 5506, 4534, 4328, 3664, 3197, 2959, 1672, 1468, 1135, 858]","[22544, 19500, 6202, 5568, 857, 7409]",,0.0
583,97.1,LenLog_1_10_1_60_5_1_30000.csv,10,1.0,5,10,,1,1,60,4,6.666666666666667,4.0,9.116308450698853,10.081586360931396,"[29499, 29200, 29145, 28271, 27600, 27513, 26418, 26320, 26127, 24985, 23589, 22545, 22254, 22117, 19501, 18796, 18760, 18742, 18371, 18339, 17686, 17650, 16582, 16361, 16113, 15219, 15165, 14209, 14003, 13707, 13600, 13307, 12862, 11116, 10915, 10628, 10342, 10073, 8388, 8098, 7952, 7410, 7373, 7014, 6817, 6341, 6203, 6122, 5836, 5569, 5506, 4534, 4328, 3664, 3197, 2959, 1672, 1468, 1135, 858]","[13703, 4530, 7369, 6118]",,-5.0
584,97.2,LenLog_1_10_1_60_5_1_30000.csv,10,1.0,5,15,,1,1,60,0,0.0,,9.116308450698853,10.083970785140991,"[29499, 29200, 29145, 28271, 27600, 27513, 26418, 26320, 26127, 24985, 23589, 22545, 22254, 22117, 19501, 18796, 18760, 18742, 18371, 18339, 17686, 17650, 16582, 16361, 16113, 15219, 15165, 14209, 14003, 13707, 13600, 13307, 12862, 11116, 10915, 10628, 10342, 10073, 8388, 8098, 7952, 7410, 7373, 7014, 6817, 6341, 6203, 6122, 5836, 5569, 5506, 4534, 4328, 3664, 3197, 2959, 1672, 1468, 1135, 858]",[],,-10.0
585,97.3,LenLog_1_10_1_60_5_1_30000.csv,10,1.0,5,20,,1,1,60,0,0.0,,9.116308450698853,10.30796504020691,"[29499, 29200, 29145, 28271, 27600, 27513, 26418, 26320, 26127, 24985, 23589, 22545, 22254, 22117, 19501, 18796, 18760, 18742, 18371, 18339, 17686, 17650, 16582, 16361, 16113, 15219, 15165, 14209, 14003, 13707, 13600, 13307, 12862, 11116, 10915, 10628, 10342, 10073, 8388, 8098, 7952, 7410, 7373, 7014, 6817, 6341, 6203, 6122, 5836, 5569, 5506, 4534, 4328, 3664, 3197, 2959, 1672, 1468, 1135, 858]",[],,-15.0
586,97.4,LenLog_1_10_1_60_5_1_30000.csv,10,1.0,5,25,,1,1,60,1,1.6666666666666667,11.0,9.116308450698853,10.032921314239502,"[29499, 29200, 29145, 28271, 27600, 27513, 26418, 26320, 26127, 24985, 23589, 22545, 22254, 22117, 19501, 18796, 18760, 18742, 18371, 18339, 17686, 17650, 16582, 16361, 16113, 15219, 15165, 14209, 14003, 13707, 13600, 13307, 12862, 11116, 10915, 10628, 10342, 10073, 8388, 8098, 7952, 7410, 7373, 7014, 6817, 6341, 6203, 6122, 5836, 5569, 5506, 4534, 4328, 3664, 3197, 2959, 1672, 1468, 1135, 858]",[16571],,-20.0
587,97.5,LenLog_1_10_1_60_5_1_30000.csv,10,1.0,5,30,,1,1,60,1,1.6666666666666667,11.0,9.116308450698853,10.173735857009888,"[29499, 29200, 29145, 28271, 27600, 27513, 26418, 26320, 26127, 24985, 23589, 22545, 22254, 22117, 19501, 18796, 18760, 18742, 18371, 18339, 17686, 17650, 16582, 16361, 16113, 15219, 15165, 14209, 14003, 13707, 13600, 13307, 12862, 11116, 10915, 10628, 10342, 10073, 8388, 8098, 7952, 7410, 7373, 7014, 6817, 6341, 6203, 6122, 5836, 5569, 5506, 4534, 4328, 3664, 3197, 2959, 1672, 1468, 1135, 858]",[27589],,-25.0
588,98.0,LenLog_1_10_1_60_5_2-5_12000.csv,10,2.5,5,5,,1,1,60,7,11.666666666666666,1.0,3.7666804790496826,1.6178967952728271,"[11901, 11818, 11570, 11549, 11402, 11312, 11290, 11089, 10762, 10470, 10341, 10094, 9860, 9643, 9588, 9104, 8899, 8111, 8041, 7704, 7217, 6666, 6549, 6474, 6369, 6180, 6036, 5975, 5668, 5642, 5240, 5211, 5125, 5077, 4846, 4739, 4678, 4511, 4445, 4351, 4302, 4286, 3960, 3869, 3828, 3713, 3612, 3607, 3181, 3153, 3036, 3029, 2171, 1953, 1756, 1436, 1244, 1113, 924, 227]","[5641, 3611, 11311, 5210, 6368, 226, 11900]",,0.0
589,98.1,LenLog_1_10_1_60_5_2-5_12000.csv,10,2.5,5,10,,1,1,60,2,3.3333333333333335,2.5,3.7666804790496826,1.6751551628112793,"[11901, 11818, 11570, 11549, 11402, 11312, 11290, 11089, 10762, 10470, 10341, 10094, 9860, 9643, 9588, 9104, 8899, 8111, 8041, 7704, 7217, 6666, 6549, 6474, 6369, 6180, 6036, 5975, 5668, 5642, 5240, 5211, 5125, 5077, 4846, 4739, 4678, 4511, 4445, 4351, 4302, 4286, 3960, 3869, 3828, 3713, 3612, 3607, 3181, 3153, 3036, 3029, 2171, 1953, 1756, 1436, 1244, 1113, 924, 227]","[3607, 3607]",,-5.0
590,98.2,LenLog_1_10_1_60_5_2-5_12000.csv,10,2.5,5,15,,1,1,60,3,5.0,3.6666666666666665,3.7666804790496826,1.7192714214324951,"[11901, 11818, 11570, 11549, 11402, 11312, 11290, 11089, 10762, 10470, 10341, 10094, 9860, 9643, 9588, 9104, 8899, 8111, 8041, 7704, 7217, 6666, 6549, 6474, 6369, 6180, 6036, 5975, 5668, 5642, 5240, 5211, 5125, 5077, 4846, 4739, 4678, 4511, 4445, 4351, 4302, 4286, 3960, 3869, 3828, 3713, 3612, 3607, 3181, 3153, 3036, 3029, 2171, 1953, 1756, 1436, 1244, 1113, 924, 227]","[3604, 3026, 10465]",,-10.0
591,98.3,LenLog_1_10_1_60_5_2-5_12000.csv,10,2.5,5,20,,1,1,60,4,6.666666666666667,7.0,3.7666804790496826,1.641122579574585,"[11901, 11818, 11570, 11549, 11402, 11312, 11290, 11089, 10762, 10470, 10341, 10094, 9860, 9643, 9588, 9104, 8899, 8111, 8041, 7704, 7217, 6666, 6549, 6474, 6369, 6180, 6036, 5975, 5668, 5642, 5240, 5211, 5125, 5077, 4846, 4739, 4678, 4511, 4445, 4351, 4302, 4286, 3960, 3869, 3828, 3713, 3612, 3607, 3181, 3153, 3036, 3029, 2171, 1953, 1756, 1436, 1244, 1113, 924, 227]","[7696, 4278, 217, 9590]",,-15.0
592,98.4,LenLog_1_10_1_60_5_2-5_12000.csv,10,2.5,5,25,,1,1,60,1,1.6666666666666667,7.0,3.7666804790496826,1.6399290561676025,"[11901, 11818, 11570, 11549, 11402, 11312, 11290, 11089, 10762, 10470, 10341, 10094, 9860, 9643, 9588, 9104, 8899, 8111, 8041, 7704, 7217, 6666, 6549, 6474, 6369, 6180, 6036, 5975, 5668, 5642, 5240, 5211, 5125, 5077, 4846, 4739, 4678, 4511, 4445, 4351, 4302, 4286, 3960, 3869, 3828, 3713, 3612, 3607, 3181, 3153, 3036, 3029, 2171, 1953, 1756, 1436, 1244, 1113, 924, 227]",[4685],,-20.0
593,98.5,LenLog_1_10_1_60_5_2-5_12000.csv,10,2.5,5,30,,1,1,60,1,1.6666666666666667,13.0,3.7666804790496826,1.7684781551361084,"[11901, 11818, 11570, 11549, 11402, 11312, 11290, 11089, 10762, 10470, 10341, 10094, 9860, 9643, 9588, 9104, 8899, 8111, 8041, 7704, 7217, 6666, 6549, 6474, 6369, 6180, 6036, 5975, 5668, 5642, 5240, 5211, 5125, 5077, 4846, 4739, 4678, 4511, 4445, 4351, 4302, 4286, 3960, 3869, 3828, 3713, 3612, 3607, 3181, 3153, 3036, 3029, 2171, 1953, 1756, 1436, 1244, 1113, 924, 227]",[3973],,-25.0
594,99.0,LenLog_1_10_1_60_5_5_6000.csv,10,5.0,5,5,,1,1,60,60,100.0,0.0,2.01603627204895,0.6617729663848877,"[5891, 5816, 5712, 5574, 5562, 5460, 5402, 5293, 5193, 5182, 5172, 5155, 5096, 5017, 4920, 4686, 4599, 4592, 4360, 4094, 4017, 3939, 3783, 3550, 3538, 3490, 3389, 3309, 3219, 3104, 3043, 2909, 2886, 2723, 2669, 2238, 2060, 1953, 1939, 1887, 1730, 1725, 1656, 1522, 1465, 1429, 1394, 1275, 1234, 1228, 1001, 877, 544, 461, 420, 388, 360, 268, 141, 124]","[5891, 388, 4360, 2060, 268, 141, 3219, 1939, 1429, 5017, 5402, 3104, 1953, 3490, 5155, 2723, 544, 420, 5293, 4017, 5172, 4920, 5816, 5562, 1465, 3389, 5182, 2238, 1725, 1730, 5574, 3783, 2886, 5193, 1228, 461, 4686, 5712, 3538, 1234, 5460, 2909, 3550, 1887, 3939, 3043, 5096, 1001, 360, 3309, 2669, 877, 4592, 1522, 1394, 4599, 1656, 1275, 124, 4094]",,0.0
595,99.1,LenLog_1_10_1_60_5_5_6000.csv,10,5.0,5,10,,1,1,60,14,23.333333333333332,4.0,2.01603627204895,0.3835759162902832,"[5891, 5816, 5712, 5574, 5562, 5460, 5402, 5293, 5193, 5182, 5172, 5155, 5096, 5017, 4920, 4686, 4599, 4592, 4360, 4094, 4017, 3939, 3783, 3550, 3538, 3490, 3389, 3309, 3219, 3104, 3043, 2909, 2886, 2723, 2669, 2238, 2060, 1953, 1939, 1887, 1730, 1725, 1656, 1522, 1465, 1429, 1394, 1275, 1234, 1228, 1001, 877, 544, 461, 420, 388, 360, 268, 141, 124]","[384, 4356, 5151, 2719, 4013, 5168, 5558, 3385, 5570, 5189, 3546, 3305, 873, 4588]",,-5.0
596,99.2,LenLog_1_10_1_60_5_5_6000.csv,10,5.0,5,15,,1,1,60,0,0.0,,2.01603627204895,0.4000685214996338,"[5891, 5816, 5712, 5574, 5562, 5460, 5402, 5293, 5193, 5182, 5172, 5155, 5096, 5017, 4920, 4686, 4599, 4592, 4360, 4094, 4017, 3939, 3783, 3550, 3538, 3490, 3389, 3309, 3219, 3104, 3043, 2909, 2886, 2723, 2669, 2238, 2060, 1953, 1939, 1887, 1730, 1725, 1656, 1522, 1465, 1429, 1394, 1275, 1234, 1228, 1001, 877, 544, 461, 420, 388, 360, 268, 141, 124]",[],,-10.0
597,99.3,LenLog_1_10_1_60_5_5_6000.csv,10,5.0,5,20,,1,1,60,6,10.0,4.5,2.01603627204895,0.41653990745544434,"[5891, 5816, 5712, 5574, 5562, 5460, 5402, 5293, 5193, 5182, 5172, 5155, 5096, 5017, 4920, 4686, 4599, 4592, 4360, 4094, 4017, 3939, 3783, 3550, 3538, 3490, 3389, 3309, 3219, 3104, 3043, 2909, 2886, 2723, 2669, 2238, 2060, 1953, 1939, 1887, 1730, 1725, 1656, 1522, 1465, 1429, 1394, 1275, 1234, 1228, 1001, 877, 544, 461, 420, 388, 360, 268, 141, 124]","[3383, 5187, 5187, 1228, 1228, 1279]",,-15.0
598,99.4,LenLog_1_10_1_60_5_5_6000.csv,10,5.0,5,25,,1,1,60,1,1.6666666666666667,7.0,2.01603627204895,0.4325251579284668,"[5891, 5816, 5712, 5574, 5562, 5460, 5402, 5293, 5193, 5182, 5172, 5155, 5096, 5017, 4920, 4686, 4599, 4592, 4360, 4094, 4017, 3939, 3783, 3550, 3538, 3490, 3389, 3309, 3219, 3104, 3043, 2909, 2886, 2723, 2669, 2238, 2060, 1953, 1939, 1887, 1730, 1725, 1656, 1522, 1465, 1429, 1394, 1275, 1234, 1228, 1001, 877, 544, 461, 420, 388, 360, 268, 141, 124]",[4606],,-20.0
599,99.5,LenLog_1_10_1_60_5_5_6000.csv,10,5.0,5,30,,1,1,60,0,0.0,,2.01603627204895,0.4166548252105713,"[5891, 5816, 5712, 5574, 5562, 5460, 5402, 5293, 5193, 5182, 5172, 5155, 5096, 5017, 4920, 4686, 4599, 4592, 4360, 4094, 4017, 3939, 3783, 3550, 3538, 3490, 3389, 3309, 3219, 3104, 3043, 2909, 2886, 2723, 2669, 2238, 2060, 1953, 1939, 1887, 1730, 1725, 1656, 1522, 1465, 1429, 1394, 1275, 1234, 1228, 1001, 877, 544, 461, 420, 388, 360, 268, 141, 124]",[],,-25.0
600,100.0,LenLog_1_1_10_10_10_1000.csv,0,10.0,10,5,,1,1,10,0,0.0,,0.41847872734069824,0.01656961441040039,"[735, 587, 567, 524, 431, 143, 123, 74, 59, 5]",[],,5.0
601,100.1,LenLog_1_1_10_10_10_1000.csv,0,10.0,10,10,,1,1,10,1,10.0,5.0,0.41847872734069824,0.018372774124145508,"[735, 587, 567, 524, 431, 143, 123, 74, 59, 5]",[519],,0.0
602,100.2,LenLog_1_1_10_10_10_1000.csv,0,10.0,10,15,,1,1,10,2,20.0,4.5,0.41847872734069824,0.011729955673217773,"[735, 587, 567, 524, 431, 143, 123, 74, 59, 5]","[437, 570]",,-5.0
603,100.3,LenLog_1_1_10_10_10_1000.csv,0,10.0,10,20,,1,1,10,3,30.0,2.0,0.41847872734069824,0.01591968536376953,"[735, 587, 567, 524, 431, 143, 123, 74, 59, 5]","[527, 431, 564]",,-10.0
604,100.4,LenLog_1_1_10_10_10_1000.csv,0,10.0,10,25,,1,1,10,5,50.0,2.6,0.41847872734069824,0.017040014266967773,"[735, 587, 567, 524, 431, 143, 123, 74, 59, 5]","[75, 524, 428, 146, 561]",,-15.0
605,100.5,LenLog_1_1_10_10_10_1000.csv,0,10.0,10,30,,1,1,10,3,30.0,7.666666666666667,0.41847872734069824,0.016890525817871094,"[735, 587, 567, 524, 431, 143, 123, 74, 59, 5]","[594, 519, 556]",,-20.0
606,101.0,LenLog_1_1_10_10_1_10000.csv,0,1.0,10,5,,1,1,10,4,40.0,1.0,3.0551559925079346,1.0096070766448975,"[9272, 9201, 8405, 7064, 5476, 4267, 2624, 1005, 610, 507]","[5475, 9200, 7063, 506]",,5.0
607,101.1,LenLog_1_1_10_10_1_10000.csv,0,1.0,10,10,,1,1,10,10,100.0,1.0,3.0551559925079346,1.1724250316619873,"[9272, 9201, 8405, 7064, 5476, 4267, 2624, 1005, 610, 507]","[2623, 609, 5475, 4266, 1004, 9200, 8404, 7063, 9271, 506]",,0.0
608,101.2,LenLog_1_1_10_10_1_10000.csv,0,1.0,10,15,,1,1,10,4,40.0,2.0,3.0551559925079346,1.1216607093811035,"[9272, 9201, 8405, 7064, 5476, 4267, 2624, 1005, 610, 507]","[5474, 9199, 9270, 505]",,-5.0
609,101.3,LenLog_1_1_10_10_1_10000.csv,0,1.0,10,20,,1,1,10,0,0.0,,3.0551559925079346,1.3165943622589111,"[9272, 9201, 8405, 7064, 5476, 4267, 2624, 1005, 610, 507]",[],,-10.0
610,101.4,LenLog_1_1_10_10_1_10000.csv,0,1.0,10,25,,1,1,10,0,0.0,,3.0551559925079346,1.1333637237548828,"[9272, 9201, 8405, 7064, 5476, 4267, 2624, 1005, 610, 507]",[],,-15.0
611,101.5,LenLog_1_1_10_10_1_10000.csv,0,1.0,10,30,,1,1,10,0,0.0,,3.0551559925079346,1.233238697052002,"[9272, 9201, 8405, 7064, 5476, 4267, 2624, 1005, 610, 507]",[],,-20.0
612,102.0,LenLog_1_1_10_10_2-5_4000.csv,0,2.5,10,5,,1,1,10,10,100.0,0.0,1.3549246788024902,0.22847819328308105,"[3610, 3427, 3144, 3041, 2864, 2738, 2481, 2428, 167, 52]","[3041, 3427, 167, 3144, 2864, 2481, 2738, 52, 3610, 2428]",,5.0
613,102.1,LenLog_1_1_10_10_2-5_4000.csv,0,2.5,10,10,,1,1,10,10,100.0,0.0,1.3549246788024902,0.18336915969848633,"[3610, 3427, 3144, 3041, 2864, 2738, 2481, 2428, 167, 52]","[3041, 3427, 167, 3144, 2864, 2481, 2738, 52, 3610, 2428]",,0.0
614,102.2,LenLog_1_1_10_10_2-5_4000.csv,0,2.5,10,15,,1,1,10,5,50.0,4.6,1.3549246788024902,0.1996307373046875,"[3610, 3427, 3144, 3041, 2864, 2738, 2481, 2428, 167, 52]","[3422, 163, 2860, 2476, 2423]",,-5.0
615,102.3,LenLog_1_1_10_10_2-5_4000.csv,0,2.5,10,20,,1,1,10,3,30.0,4.0,1.3549246788024902,0.16617798805236816,"[3610, 3427, 3144, 3041, 2864, 2738, 2481, 2428, 167, 52]","[163, 3140, 2734]",,-10.0
616,102.4,LenLog_1_1_10_10_2-5_4000.csv,0,2.5,10,25,,1,1,10,0,0.0,,1.3549246788024902,0.20114493370056152,"[3610, 3427, 3144, 3041, 2864, 2738, 2481, 2428, 167, 52]",[],,-15.0
617,102.5,LenLog_1_1_10_10_2-5_4000.csv,0,2.5,10,30,,1,1,10,1,10.0,13.0,1.3549246788024902,0.1689920425415039,"[3610, 3427, 3144, 3041, 2864, 2738, 2481, 2428, 167, 52]",[2877],,-20.0
618,103.0,LenLog_1_1_10_10_5_2000.csv,0,5.0,10,5,,1,1,10,10,100.0,0.0,0.7143368721008301,0.04945683479309082,"[1804, 1747, 1703, 1426, 706, 408, 362, 314, 289, 0]","[0, 289, 706, 1703, 362, 1804, 1426, 1747, 408, 314]",,5.0
619,103.1,LenLog_1_1_10_10_5_2000.csv,0,5.0,10,10,,1,1,10,10,100.0,0.4,0.7143368721008301,0.06451106071472168,"[1804, 1747, 1703, 1426, 706, 408, 362, 314, 289, 0]","[0, 289, 706, 1703, 358, 1804, 1426, 1747, 408, 314]",,0.0
620,103.2,LenLog_1_1_10_10_5_2000.csv,0,5.0,10,15,,1,1,10,5,50.0,2.0,0.7143368721008301,0.03540611267089844,"[1804, 1747, 1703, 1426, 706, 408, 362, 314, 289, 0]","[287, 1701, 1429, 409, 312]",,-5.0
621,103.3,LenLog_1_1_10_10_5_2000.csv,0,5.0,10,20,,1,1,10,6,60.0,2.6666666666666665,0.7143368721008301,0.03345656394958496,"[1804, 1747, 1703, 1426, 706, 408, 362, 314, 289, 0]","[2, 703, 1701, 1427, 414, 312]",,-10.0
622,103.4,LenLog_1_1_10_10_5_2000.csv,0,5.0,10,25,,1,1,10,5,50.0,9.4,0.7143368721008301,0.05021023750305176,"[1804, 1747, 1703, 1426, 706, 408, 362, 314, 289, 0]","[300, 718, 352, 1798, 1739]",,-15.0
623,103.5,LenLog_1_1_10_10_5_2000.csv,0,5.0,10,30,,1,1,10,1,10.0,1.0,0.7143368721008301,0.04987454414367676,"[1804, 1747, 1703, 1426, 706, 408, 362, 314, 289, 0]",[1748],,-20.0
624,104.0,LenLog_1_1_10_15_10_1500.csv,0,10.0,15,5,,1,1,10,10,100.0,0.0,0.532127857208252,0.033151865005493164,"[1372, 1083, 952, 918, 898, 783, 321, 155, 108, 19]","[321, 898, 155, 108, 783, 19, 918, 952, 1083, 1372]",,10.0
625,104.1,LenLog_1_1_10_15_10_1500.csv,0,10.0,15,10,,1,1,10,10,100.0,0.0,0.532127857208252,0.03347587585449219,"[1372, 1083, 952, 918, 898, 783, 321, 155, 108, 19]","[321, 898, 155, 108, 783, 19, 918, 952, 1083, 1372]",,5.0
626,104.2,LenLog_1_1_10_15_10_1500.csv,0,10.0,15,15,,1,1,10,10,100.0,0.0,0.532127857208252,0.04956865310668945,"[1372, 1083, 952, 918, 898, 783, 321, 155, 108, 19]","[321, 898, 155, 108, 783, 19, 918, 952, 1083, 1372]",,0.0
627,104.3,LenLog_1_1_10_15_10_1500.csv,0,10.0,15,20,,1,1,10,10,100.0,0.7,0.532127857208252,0.049512386322021484,"[1372, 1083, 952, 918, 898, 783, 321, 155, 108, 19]","[320, 898, 155, 111, 782, 18, 917, 952, 1083, 1372]",,-5.0
628,104.4,LenLog_1_1_10_15_10_1500.csv,0,10.0,15,25,,1,1,10,9,90.0,3.7777777777777777,0.532127857208252,0.042676448822021484,"[1372, 1083, 952, 918, 898, 783, 321, 155, 108, 19]","[317, 894, 156, 107, 778, 14, 913, 948, 1078]",,-10.0
629,104.5,LenLog_1_1_10_15_10_1500.csv,0,10.0,15,30,,1,1,10,5,50.0,3.0,0.532127857208252,0.026215791702270508,"[1372, 1083, 952, 918, 898, 783, 321, 155, 108, 19]","[895, 157, 779, 949, 1080]",,-15.0
630,105.0,LenLog_1_1_10_15_1_15000.csv,0,1.0,15,5,,1,1,10,3,30.0,2.0,4.5979766845703125,2.378126382827759,"[13953, 12687, 12518, 8960, 8246, 7437, 5460, 3218, 702, 360]","[12516, 358, 700]",,10.0
631,105.1,LenLog_1_1_10_15_1_15000.csv,0,1.0,15,10,,1,1,10,4,40.0,2.0,4.5979766845703125,2.6829257011413574,"[13953, 12687, 12518, 8960, 8246, 7437, 5460, 3218, 702, 360]","[12516, 358, 12685, 700]",,5.0
632,105.2,LenLog_1_1_10_15_1_15000.csv,0,1.0,15,15,,1,1,10,5,50.0,2.0,4.5979766845703125,2.550349235534668,"[13953, 12687, 12518, 8960, 8246, 7437, 5460, 3218, 702, 360]","[12516, 358, 12685, 8244, 700]",,0.0
633,105.3,LenLog_1_1_10_15_1_15000.csv,0,1.0,15,20,,1,1,10,3,30.0,5.0,4.5979766845703125,2.6997787952423096,"[13953, 12687, 12518, 8960, 8246, 7437, 5460, 3218, 702, 360]","[13948, 3213, 5455]",,-5.0
634,105.4,LenLog_1_1_10_15_1_15000.csv,0,1.0,15,25,,1,1,10,2,20.0,7.0,4.5979766845703125,2.6172494888305664,"[13953, 12687, 12518, 8960, 8246, 7437, 5460, 3218, 702, 360]","[12511, 353]",,-10.0
635,105.5,LenLog_1_1_10_15_1_15000.csv,0,1.0,15,30,,1,1,10,2,20.0,1.0,4.5979766845703125,2.6158547401428223,"[13953, 12687, 12518, 8960, 8246, 7437, 5460, 3218, 702, 360]","[359, 8245]",,-15.0
636,106.0,LenLog_1_1_10_15_2-5_6000.csv,0,2.5,15,5,,1,1,10,5,50.0,1.0,1.964428186416626,0.2977614402770996,"[4628, 4565, 3599, 2693, 2389, 2186, 1795, 1272, 1050, 265]","[1794, 2692, 264, 2388, 1271]",,10.0
637,106.1,LenLog_1_1_10_15_2-5_6000.csv,0,2.5,15,10,,1,1,10,6,60.0,1.0,1.964428186416626,0.3683600425720215,"[4628, 4565, 3599, 2693, 2389, 2186, 1795, 1272, 1050, 265]","[1794, 2692, 264, 4627, 2388, 1271]",,5.0
638,106.2,LenLog_1_1_10_15_2-5_6000.csv,0,2.5,15,15,,1,1,10,10,100.0,1.0,1.964428186416626,0.41619277000427246,"[4628, 4565, 3599, 2693, 2389, 2186, 1795, 1272, 1050, 265]","[1794, 2692, 264, 2185, 3598, 4627, 2388, 4564, 1271, 1049]",,0.0
639,106.3,LenLog_1_1_10_15_2-5_6000.csv,0,2.5,15,20,,1,1,10,4,40.0,2.0,1.964428186416626,0.41669797897338867,"[4628, 4565, 3599, 2693, 2389, 2186, 1795, 1272, 1050, 265]","[2691, 2184, 4563, 1048]",,-5.0
640,106.4,LenLog_1_1_10_15_2-5_6000.csv,0,2.5,15,25,,1,1,10,4,40.0,4.0,1.964428186416626,0.41007280349731445,"[4628, 4565, 3599, 2693, 2389, 2186, 1795, 1272, 1050, 265]","[261, 4624, 4561, 1268]",,-10.0
641,106.5,LenLog_1_1_10_15_2-5_6000.csv,0,2.5,15,30,,1,1,10,0,0.0,,1.964428186416626,0.4235560894012451,"[4628, 4565, 3599, 2693, 2389, 2186, 1795, 1272, 1050, 265]",[],,-15.0
642,107.0,LenLog_1_1_10_15_5_3000.csv,0,5.0,15,5,,1,1,10,6,60.0,1.0,1.0516283512115479,0.07189464569091797,"[2847, 2075, 1918, 1809, 1776, 1505, 1444, 679, 385, 124]","[1504, 384, 1443, 678, 1775, 123]",,10.0
643,107.1,LenLog_1_1_10_15_5_3000.csv,0,5.0,15,10,,1,1,10,7,70.0,1.0,1.0516283512115479,0.07665634155273438,"[2847, 2075, 1918, 1809, 1776, 1505, 1444, 679, 385, 124]","[1504, 384, 1443, 678, 1775, 123, 2846]",,5.0
644,107.2,LenLog_1_1_10_15_5_3000.csv,0,5.0,15,15,,1,1,10,10,100.0,1.1,1.0516283512115479,0.11856293678283691,"[2847, 2075, 1918, 1809, 1776, 1505, 1444, 679, 385, 124]","[1504, 384, 1443, 678, 1775, 1808, 2073, 123, 1917, 2846]",,0.0
645,107.3,LenLog_1_1_10_15_5_3000.csv,0,5.0,15,20,,1,1,10,10,100.0,1.7,1.0516283512115479,0.15999555587768555,"[2847, 2075, 1918, 1809, 1776, 1505, 1444, 679, 385, 124]","[1504, 384, 1443, 678, 1775, 1808, 2073, 131, 1917, 2846]",,-5.0
646,107.4,LenLog_1_1_10_15_5_3000.csv,0,5.0,15,25,,1,1,10,10,100.0,1.1,1.0516283512115479,0.12424278259277344,"[2847, 2075, 1918, 1809, 1776, 1505, 1444, 679, 385, 124]","[1505, 385, 1442, 679, 1780, 1807, 2074, 125, 1918, 2848]",,-10.0
647,107.5,LenLog_1_1_10_15_5_3000.csv,0,5.0,15,30,,1,1,10,7,70.0,1.5714285714285714,1.0516283512115479,0.1026310920715332,"[2847, 2075, 1918, 1809, 1776, 1505, 1444, 679, 385, 124]","[1505, 391, 679, 1811, 2074, 1917, 2848]",,-15.0
648,108.0,LenLog_1_1_10_20_10_2000.csv,0,10.0,20,5,,1,1,10,0,0.0,,0.6992096900939941,0.033133506774902344,"[1975, 1820, 1731, 1172, 909, 886, 854, 458, 373, 145]",[],,15.0
649,108.1,LenLog_1_1_10_20_10_2000.csv,0,10.0,20,10,,1,1,10,7,70.0,1.0,0.6992096900939941,0.04978013038635254,"[1975, 1820, 1731, 1172, 909, 886, 854, 458, 373, 145]","[1730, 144, 1171, 372, 885, 1974, 1819]",,10.0
650,108.2,LenLog_1_1_10_20_10_2000.csv,0,10.0,20,15,,1,1,10,10,100.0,1.0,0.6992096900939941,0.06772255897521973,"[1975, 1820, 1731, 1172, 909, 886, 854, 458, 373, 145]","[1730, 457, 908, 144, 1171, 372, 885, 1974, 853, 1819]",,5.0
