,experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
94,15.4,Occurrance,LenLog_1_10_1_10_25_5_5000.csv,10,5.0,25,25,,1,1,10,10,100.0,0.0,6.179447412490845,0.1347637176513672,"[4957, 4875, 3805, 3464, 2733, 2457, 2219, 1644, 1244, 1060]","[1060, 3464, 4875, 4957, 2733, 2219, 1644, 2457, 1244, 3805]",,0.0
95,15.5,Occurrance,LenLog_1_10_1_10_25_5_5000.csv,10,5.0,25,30,,1,1,10,5,50.0,1.0,6.179447412490845,0.11884117126464844,"[4957, 4875, 3805, 3464, 2733, 2457, 2219, 1644, 1244, 1060]","[3465, 4874, 2218, 2456, 1243]",,-5.0
96,16.0,Occurrance,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,5,,1,1,10,7,70.0,1.0,0.4927957057952881,0.01941704750061035,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[34, 396, 493, 176, 211, 149, 384]",,0.0
97,16.1,Occurrance,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,10,,1,1,10,3,30.0,3.0,0.4927957057952881,0.014377117156982422,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[399, 441, 386]",,-5.0
98,16.2,Occurrance,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,15,,1,1,10,3,30.0,4.0,0.4927957057952881,0.014085054397583008,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[398, 217, 385]",,-10.0
99,16.3,Occurrance,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,20,,1,1,10,4,40.0,9.25,0.4927957057952881,0.015168190002441406,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[24, 192, 166, 158]",,-15.0
100,16.4,Occurrance,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,25,,1,1,10,5,50.0,4.4,0.4927957057952881,0.019930362701416016,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[209, 394, 209, 438, 394]",,-20.0
101,16.5,Occurrance,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,30,,1,1,10,2,20.0,9.5,0.4927957057952881,0.0,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[184, 158]",,-25.0
102,17.0,Occurrance,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,5,,1,1,10,10,100.0,1.0,4.322603225708008,0.11564755439758301,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]","[1251, 4228, 2757, 2630, 3436, 2134, 2744, 1948, 2655, 3552]",,0.0
103,17.1,Occurrance,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,10,,1,1,10,0,0.0,,4.322603225708008,0.0664830207824707,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[],,-5.0
104,17.2,Occurrance,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,15,,1,1,10,0,0.0,,4.322603225708008,0.09948420524597168,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[],,-10.0
105,17.3,Occurrance,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,20,,1,1,10,1,10.0,8.0,4.322603225708008,0.09037184715270996,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[2662],,-15.0
106,17.4,Occurrance,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,25,,1,1,10,2,20.0,4.0,4.322603225708008,0.07224202156066895,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]","[3431, 2650]",,-20.0
107,17.5,Occurrance,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,30,,1,1,10,3,30.0,5.333333333333333,4.322603225708008,0.1103355884552002,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]","[4221, 3430, 2649]",,-25.0
108,18.0,Occurrance,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,5,,1,1,10,10,100.0,0.0,1.6615815162658691,0.05222678184509277,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1953, 870, 200, 1321, 1354, 105, 55, 1271, 1757, 575]",,0.0
109,18.1,Occurrance,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,10,,1,1,10,0,0.0,,1.6615815162658691,0.030924081802368164,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[],,-5.0
110,18.2,Occurrance,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,15,,1,1,10,0,0.0,,1.6615815162658691,0.022916793823242188,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[],,-10.0
111,18.3,Occurrance,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,20,,1,1,10,3,30.0,6.0,1.6615815162658691,0.02421116828918457,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1951, 1327, 1344]",,-15.0
112,18.4,Occurrance,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,25,,1,1,10,1,10.0,1.0,1.6615815162658691,0.028056621551513672,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[1322],,-20.0
113,18.5,Occurrance,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,30,,1,1,10,5,50.0,11.2,1.6615815162658691,0.03067803382873535,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1966, 858, 115, 42, 583]",,-25.0
114,19.0,Occurrance,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,5,,1,1,10,4,40.0,2.0,0.6535592079162598,0.018136978149414062,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[53, 473, 125, 576]",,0.0
115,19.1,Occurrance,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,10,,1,1,10,4,40.0,4.0,0.6535592079162598,0.018141508102416992,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[649, 83, 692, 150]",,-5.0
116,19.2,Occurrance,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,15,,1,1,10,3,30.0,5.0,0.6535592079162598,0.023808717727661133,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[82, 466, 691]",,-10.0
117,19.3,Occurrance,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,20,,1,1,10,3,30.0,3.6666666666666665,0.6535592079162598,0.015661001205444336,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[778, 83, 692]",,-15.0
118,19.4,Occurrance,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,25,,1,1,10,2,20.0,5.0,0.6535592079162598,0.018168926239013672,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[82, 691]",,-20.0
119,19.5,Occurrance,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,30,,1,1,10,1,10.0,3.0,0.6535592079162598,0.021871089935302734,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]",[693],,-25.0
120,20.0,Occurrance,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,5,,1,1,15,1,6.666666666666667,2.0,1.147766351699829,0.017308712005615234,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]",[217],,5.0
121,20.1,Occurrance,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,10,,1,1,15,11,73.33333333333333,1.5454545454545454,1.147766351699829,0.03302717208862305,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1343, 544, 763, 1287, 1092, 777, 948, 1362, 437, 632, 859]",,0.0
122,20.2,Occurrance,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,15,,1,1,15,7,46.666666666666664,2.0,1.147766351699829,0.032857656478881836,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1342, 543, 776, 947, 1364, 436, 631]",,-5.0
123,20.3,Occurrance,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,20,,1,1,15,7,46.666666666666664,7.0,1.147766351699829,0.0337674617767334,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1337, 771, 771, 1453, 942, 1359, 626]",,-10.0
124,20.4,Occurrance,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,25,,1,1,15,11,73.33333333333333,9.636363636363637,1.147766351699829,0.0663149356842041,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1356, 535, 768, 1278, 1086, 768, 1450, 1356, 428, 623, 205]",,-15.0
125,20.5,Occurrance,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,30,,1,1,15,6,40.0,5.0,1.147766351699829,0.05134987831115723,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1284, 1092, 703, 1362, 630, 211]",,-20.0
126,21.0,Occurrance,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,5,,1,1,15,8,53.333333333333336,0.0,7.067417860031128,0.5393350124359131,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[2720, 14178, 5189, 10507, 6764, 8399, 7927, 11485]",,5.0
127,21.1,Occurrance,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,10,,1,1,15,2,13.333333333333334,0.0,7.067417860031128,0.6344478130340576,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[1906, 123]",,0.0
128,21.2,Occurrance,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,15,,1,1,15,0,0.0,,7.067417860031128,0.7102899551391602,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-5.0
129,21.3,Occurrance,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,20,,1,1,15,0,0.0,,7.067417860031128,0.8283650875091553,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-10.0
130,21.4,Occurrance,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,25,,1,1,15,0,0.0,,7.067417860031128,0.6519920825958252,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-15.0
131,21.5,Occurrance,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,30,,1,1,15,0,0.0,,7.067417860031128,0.6388437747955322,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-20.0
132,22.0,Occurrance,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,5,,1,1,15,7,46.666666666666664,2.0,2.9088237285614014,0.09463047981262207,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[100, 3641, 4490, 1964, 76, 2296, 4377]",,5.0
133,22.1,Occurrance,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,10,,1,1,15,8,53.333333333333336,0.0,2.9088237285614014,0.0938882827758789,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[98, 3639, 5544, 4488, 1962, 74, 2294, 4863]",,0.0
134,22.2,Occurrance,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,15,,1,1,15,0,0.0,,2.9088237285614014,0.0723576545715332,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[],,-5.0
135,22.3,Occurrance,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,20,,1,1,15,0,0.0,,2.9088237285614014,0.07214093208312988,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[],,-10.0
136,22.4,Occurrance,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,25,,1,1,15,0,0.0,,2.9088237285614014,0.06661272048950195,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[],,-15.0
137,22.5,Occurrance,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,30,,1,1,15,1,6.666666666666667,4.0,2.9088237285614014,0.10406613349914551,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[102],,-20.0
138,23.0,Occurrance,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,5,,1,1,15,6,40.0,1.0,1.5125086307525635,0.03371572494506836,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1506, 67, 1225, 1072, 1016, 2745]",,5.0
139,23.1,Occurrance,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,10,,1,1,15,13,86.66666666666667,0.15384615384615385,1.5125086307525635,0.05135989189147949,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1923, 1507, 1317, 68, 681, 1226, 880, 1073, 1041, 210, 757, 1017, 2746]",,0.0
140,23.2,Occurrance,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,15,,1,1,15,12,80.0,2.1666666666666665,1.5125086307525635,0.04495501518249512,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1505, 1315, 66, 679, 1224, 878, 1071, 1039, 208, 755, 1015, 2744]",,-5.0
141,23.3,Occurrance,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,20,,1,1,15,12,80.0,5.0,1.5125086307525635,0.0800333023071289,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1918, 1502, 1312, 63, 676, 1221, 875, 1068, 1036, 207, 1012, 2741]",,-10.0
142,23.4,Occurrance,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,25,,1,1,15,6,40.0,2.8333333333333335,1.5125086307525635,0.06451010704040527,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1922, 1506, 80, 1225, 1040, 756]",,-15.0
143,23.5,Occurrance,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,30,,1,1,15,6,40.0,1.0,1.5125086307525635,0.029114484786987305,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1506, 1316, 680, 1225, 1040, 756]",,-20.0
144,24.0,Occurrance,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,5,,1,1,15,0,0.0,,1.1501860618591309,0.020307064056396484,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]",[],,10.0
145,24.1,Occurrance,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,10,,1,1,15,4,26.666666666666668,4.0,1.1501860618591309,0.008827447891235352,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1545, 1742, 1714, 951]",,5.0
146,24.2,Occurrance,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,15,,1,1,15,2,13.333333333333334,0.0,1.1501860618591309,0.029946565628051758,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1710, 947]",,0.0
147,24.3,Occurrance,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,20,,1,1,15,11,73.33333333333333,1.0,1.1501860618591309,0.03353238105773926,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[738, 1799, 2184, 1739, 2164, 1972, 948, 285, 1368, 1853, 1439]",,-5.0
148,24.4,Occurrance,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,25,,1,1,15,14,93.33333333333333,3.5,1.1501860618591309,0.05007576942443848,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[734, 1795, 2180, 1737, 981, 1707, 2160, 1968, 944, 281, 1360, 55, 1849, 1435]",,-10.0
149,24.5,Occurrance,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,30,,1,1,15,5,33.33333333333333,8.8,1.1501860618591309,0.02059149742126465,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[749, 2184, 1979, 292, 74]",,-15.0
150,25.0,Occurrance,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,5,,1,1,15,0,0.0,,9.569902181625366,1.1456143856048584,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]",[],,10.0
151,25.1,Occurrance,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,10,,1,1,15,8,53.333333333333336,0.0,9.569902181625366,1.4348151683807373,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14436, 17094, 1768, 14668, 9747, 1045, 13495, 9206]",,5.0
152,25.2,Occurrance,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,15,,1,1,15,8,53.333333333333336,0.0,9.569902181625366,1.6256828308105469,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14436, 17094, 1768, 14668, 9747, 1045, 13495, 9206]",,0.0
153,25.3,Occurrance,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,20,,1,1,15,5,33.33333333333333,5.2,9.569902181625366,1.5758447647094727,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[17089, 2433, 14663, 1039, 13490]",,-5.0
154,25.4,Occurrance,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,25,,1,1,15,4,26.666666666666668,6.0,9.569902181625366,1.567570447921753,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[17088, 14662, 16296, 13489]",,-10.0
155,25.5,Occurrance,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,30,,1,1,15,0,0.0,,9.569902181625366,1.3985352516174316,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]",[],,-15.0
156,26.0,Occurrance,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,5,,1,1,15,0,0.0,,6.564277648925781,0.2556126117706299,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]",[],,10.0
157,26.1,Occurrance,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,10,,1,1,15,11,73.33333333333333,3.909090909090909,6.564277648925781,0.4076526165008545,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1061, 5094, 485, 1704, 38, 6253, 8595, 5972, 860, 5276, 2911]",,5.0
158,26.2,Occurrance,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,15,,1,1,15,11,73.33333333333333,0.0,6.564277648925781,0.3408946990966797,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1057, 7106, 5090, 481, 1701, 8041, 8591, 856, 1205, 5272, 2907]",,0.0
159,26.3,Occurrance,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,20,,1,1,15,11,73.33333333333333,0.0,6.564277648925781,0.4016449451446533,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1057, 7106, 5090, 481, 1701, 8041, 8591, 856, 1205, 5272, 2907]",,-5.0
160,26.4,Occurrance,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,25,,1,1,15,7,46.666666666666664,1.0,6.564277648925781,0.4110400676727295,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1056, 7105, 5089, 8590, 855, 1204, 2906]",,-10.0
161,26.5,Occurrance,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,30,,1,1,15,7,46.666666666666664,15.0,6.564277648925781,0.29050230979919434,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1042, 7091, 5075, 466, 1686, 8576, 841]",,-15.0
162,27.0,Occurrance,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,5,,1,1,15,0,0.0,,3.156954288482666,0.08028054237365723,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]",[],,10.0
163,27.1,Occurrance,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,10,,1,1,15,7,46.666666666666664,0.0,3.156954288482666,0.07788300514221191,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 1471, 2925, 2225, 381, 215, 4350]",,5.0
164,27.2,Occurrance,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,15,,1,1,15,3,20.0,0.0,3.156954288482666,0.12068748474121094,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[1471, 2925, 2225]",,0.0
165,27.3,Occurrance,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,20,,1,1,15,14,93.33333333333333,2.0,3.156954288482666,0.1491715908050537,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2560, 3299, 2532, 1469, 2696, 2923, 2223, 379, 945, 402, 596, 213, 4251, 2749]",,-5.0
166,27.4,Occurrance,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,25,,1,1,15,11,73.33333333333333,0.18181818181818182,3.156954288482666,0.12899279594421387,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 2533, 2698, 2925, 2225, 948, 598, 215, 4253, 4350, 2751]",,-10.0
167,27.5,Occurrance,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,30,,1,1,15,11,73.33333333333333,15.0,3.156954288482666,0.12694883346557617,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[3286, 2519, 1456, 2910, 2210, 932, 583, 200, 4238, 4335, 2736]",,-15.0
168,28.0,Occurrance,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,5,,1,1,15,6,40.0,2.0,1.7394719123840332,0.017621517181396484,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2277, 2768, 1236, 2487, 1947, 2845]",,15.0
169,28.1,Occurrance,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,10,,1,1,15,0,0.0,,1.7394719123840332,0.01663994789123535,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]",[],,10.0
170,28.2,Occurrance,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,15,,1,1,15,12,80.0,4.666666666666667,1.7394719123840332,0.054579973220825195,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2280, 992, 678, 1487, 2771, 2324, 1300, 1017, 2490, 731, 1950, 2848]",,5.0
171,28.3,Occurrance,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,20,,1,1,15,11,73.33333333333333,0.0,1.7394719123840332,0.041544198989868164,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[987, 679, 1482, 2766, 2319, 1295, 1012, 2485, 726, 1945, 2843]",,0.0
172,28.4,Occurrance,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,25,,1,1,15,10,66.66666666666666,3.0,1.7394719123840332,0.05557870864868164,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[984, 676, 1479, 2763, 1292, 1009, 2482, 723, 1942, 2840]",,-5.0
173,28.5,Occurrance,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,30,,1,1,15,6,40.0,3.1666666666666665,1.7394719123840332,0.033249855041503906,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[678, 2765, 2484, 725, 1944, 2857]",,-10.0
174,29.0,Occurrance,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,5,,1,1,15,0,0.0,,11.8335280418396,2.3968324661254883,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]",[],,15.0
175,29.1,Occurrance,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,10,,1,1,15,1,6.666666666666667,3.0,11.8335280418396,2.5497238636016846,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]",[8484],,10.0
176,29.2,Occurrance,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,15,,1,1,15,9,60.0,3.0,11.8335280418396,2.880117893218994,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[4421, 24521, 28474, 28209, 25457, 7766, 2678, 26106, 12930]",,5.0
177,29.3,Occurrance,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,20,,1,1,15,14,93.33333333333333,0.0,11.8335280418396,2.7094004154205322,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24736, 20577, 8481, 4418, 24518, 26473, 15095, 28471, 28206, 25454, 7763, 2675, 26103, 12927]",,0.0
178,29.4,Occurrance,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,25,,1,1,15,11,73.33333333333333,0.8181818181818182,11.8335280418396,2.4262101650238037,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24736, 20577, 8481, 4420, 28471, 25454, 25938, 7770, 2675, 26103, 12927]",,-5.0
179,29.5,Occurrance,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,30,,1,1,15,12,80.0,3.1666666666666665,11.8335280418396,2.68574595451355,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24734, 20576, 8480, 4417, 26482, 28470, 28208, 25453, 7767, 2674, 26117, 12926]",,-10.0
