,experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered/TP,topMotifsT,DiscoveryPercentage,alignmentAccuracy,Precision,Recall,F1-Score,ExecutionTime,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops
1344,224.0,Hierarchy,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,5,-10,1,1,15,0,10,0.0,,0.0,0.0,0,0.1836719512939453,0.020328998565673828,0.16334295272827148,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]",[],
1345,224.1,Hierarchy,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,10,-5,1,1,15,5,10,33.33333333333333,2.2,0.5,0.3333333333333333,0.4,0.254392147064209,0.020328998565673828,0.23406314849853516,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[420, 2279, 2260, 1998, 217]",
1346,224.2,Hierarchy,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,15,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.186753511428833,0.020328998565673828,0.16642451286315918,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]",[],
1347,224.3,Hierarchy,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,20,5,1,1,15,7,10,46.666666666666664,3.7142857142857144,0.7,0.4666666666666667,0.56,0.21329426765441895,0.020328998565673828,0.19296526908874512,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[2431, 2273, 936, 1002, 2254, 504, 2299]",
1348,224.4,Hierarchy,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,25,10,1,1,15,3,10,20.0,9.333333333333334,0.3,0.2,0.24,0.16976666450500488,0.020328998565673828,0.14943766593933105,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[66, 2264, 1990]",
1349,224.5,Hierarchy,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,30,15,1,1,15,3,10,20.0,10.333333333333334,0.3,0.2,0.24,0.16614794731140137,0.020328998565673828,0.14581894874572754,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[63, 2261, 1987]",
1350,225.0,Hierarchy,LenLog_1_20_1_15_15_1_22500.csv,20,1.0,15,5,-10,1,1,15,0,10,0.0,,0.0,0.0,0,8.413062334060669,0.052370548248291016,8.360691785812378,"[21691, 21036, 14107, 10131, 9158, 7962, 6982, 6510, 6117, 5453, 4386, 4212, 3239, 2233, 2049]",[],
1351,225.1,Hierarchy,LenLog_1_20_1_15_15_1_22500.csv,20,1.0,15,10,-5,1,1,15,0,10,0.0,,0.0,0.0,0,9.976330757141113,0.052370548248291016,9.923960208892822,"[21691, 21036, 14107, 10131, 9158, 7962, 6982, 6510, 6117, 5453, 4386, 4212, 3239, 2233, 2049]",[],
1352,225.2,Hierarchy,LenLog_1_20_1_15_15_1_22500.csv,20,1.0,15,15,0,1,1,15,0,10,0.0,,0.0,0.0,0,6.602903366088867,0.052370548248291016,6.550532817840576,"[21691, 21036, 14107, 10131, 9158, 7962, 6982, 6510, 6117, 5453, 4386, 4212, 3239, 2233, 2049]",[],
1353,225.3,Hierarchy,LenLog_1_20_1_15_15_1_22500.csv,20,1.0,15,20,5,1,1,15,4,10,26.666666666666668,2.0,0.4,0.26666666666666666,0.32,8.88876986503601,0.052370548248291016,8.83639931678772,"[21691, 21036, 14107, 10131, 9158, 7962, 6982, 6510, 6117, 5453, 4386, 4212, 3239, 2233, 2049]","[21034, 4210, 2231, 7960]",
1354,225.4,Hierarchy,LenLog_1_20_1_15_15_1_22500.csv,20,1.0,15,25,10,1,1,15,7,10,46.666666666666664,1.2857142857142858,0.7,0.4666666666666667,0.56,6.8041675090789795,0.052370548248291016,6.7517969608306885,"[21691, 21036, 14107, 10131, 9158, 7962, 6982, 6510, 6117, 5453, 4386, 4212, 3239, 2233, 2049]","[2047, 6116, 9157, 6980, 21691, 5455, 14106]",
1355,225.5,Hierarchy,LenLog_1_20_1_15_15_1_22500.csv,20,1.0,15,30,15,1,1,15,6,10,40.0,14.333333333333334,0.6,0.4,0.48,5.887095212936401,0.052370548248291016,5.83472466468811,"[21691, 21036, 14107, 10131, 9158, 7962, 6982, 6510, 6117, 5453, 4386, 4212, 3239, 2233, 2049]","[4372, 6103, 6967, 5439, 2218, 7948]",
1356,226.0,Hierarchy,LenLog_1_20_1_15_15_2-5_9000.csv,20,2.5,15,5,-10,1,1,15,0,10,0.0,,0.0,0.0,0,0.9627878665924072,0.016370773315429688,0.9464170932769775,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]",[],
1357,226.1,Hierarchy,LenLog_1_20_1_15_15_2-5_9000.csv,20,2.5,15,10,-5,1,1,15,0,10,0.0,,0.0,0.0,0,0.983210563659668,0.016370773315429688,0.9668397903442383,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]",[],
1358,226.2,Hierarchy,LenLog_1_20_1_15_15_2-5_9000.csv,20,2.5,15,15,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.9835538864135742,0.016370773315429688,0.9671831130981445,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]",[],
1359,226.3,Hierarchy,LenLog_1_20_1_15_15_2-5_9000.csv,20,2.5,15,20,5,1,1,15,0,10,0.0,,0.0,0.0,0,0.9814896583557129,0.016370773315429688,0.9651188850402832,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]",[],
1360,226.4,Hierarchy,LenLog_1_20_1_15_15_2-5_9000.csv,20,2.5,15,25,10,1,1,15,0,10,0.0,,0.0,0.0,0,0.9868090152740479,0.016370773315429688,0.9704382419586182,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]",[],
1361,226.5,Hierarchy,LenLog_1_20_1_15_15_2-5_9000.csv,20,2.5,15,30,15,1,1,15,0,10,0.0,,0.0,0.0,0,0.9696483612060547,0.016370773315429688,0.953277587890625,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]",[],
1362,227.0,Hierarchy,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,5,-10,1,1,15,7,10,46.666666666666664,0.0,0.7,0.4666666666666667,0.56,0.27506375312805176,0.016936302185058594,0.25812745094299316,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[1962, 1135, 142, 4310, 2046, 126, 4382]",
1363,227.1,Hierarchy,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,10,-5,1,1,15,3,10,20.0,1.0,0.3,0.2,0.24,0.3028280735015869,0.016936302185058594,0.2858917713165283,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[1134, 141, 4381]",
1364,227.2,Hierarchy,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,15,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.2669858932495117,0.016936302185058594,0.2500495910644531,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]",[],
1365,227.3,Hierarchy,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,20,5,1,1,15,14,20,93.33333333333333,0.6428571428571429,0.7,0.9333333333333333,0.8,0.31894636154174805,0.016936302185058594,0.30201005935668945,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[962, 2887, 1962, 621, 2382, 1136, 143, 755, 4019, 3732, 4310, 4663, 2043, 4382]",
1366,227.4,Hierarchy,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,25,10,1,1,15,2,10,13.333333333333334,9.5,0.2,0.13333333333333333,0.16,0.31495094299316406,0.016936302185058594,0.29801464080810547,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[4031, 4669]",
1367,227.5,Hierarchy,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,30,15,1,1,15,10,20,66.66666666666666,12.6,0.5,0.6666666666666666,0.5714285714285715,0.31715893745422363,0.016936302185058594,0.30022263526916504,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[949, 2876, 2371, 740, 4006, 4299, 4650, 2031, 115, 4367]",
1368,228.0,Hierarchy,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,5,-15,1,1,15,5,10,33.33333333333333,2.0,0.5,0.3333333333333333,0.4,0.1370530128479004,0.016762495040893555,0.12029051780700684,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[3174, 2214, 1071, 222, 1886]",
1369,228.1,Hierarchy,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,10,-10,1,1,15,0,10,0.0,,0.0,0.0,0,0.1396336555480957,0.016762495040893555,0.12287116050720215,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]",[],
1370,228.2,Hierarchy,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,15,-5,1,1,15,0,10,0.0,,0.0,0.0,0,0.14268946647644043,0.016762495040893555,0.12592697143554688,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]",[],
1371,228.3,Hierarchy,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,20,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.1838996410369873,0.016762495040893555,0.16713714599609375,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]",[],
1372,228.4,Hierarchy,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,25,5,1,1,15,14,20,93.33333333333333,5.142857142857143,0.7,0.9333333333333333,0.8,0.1665513515472412,0.016762495040893555,0.14978885650634766,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[1335, 3167, 2207, 2980, 1956, 2280, 1065, 2698, 216, 1038, 851, 1878, 1720, 3258]",
1373,228.5,Hierarchy,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,30,10,1,1,15,15,20,100.0,6.266666666666667,0.75,1.0,0.8571428571428571,0.2295689582824707,0.016762495040893555,0.21280646324157715,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[1334, 2300, 3166, 2206, 2979, 1956, 2300, 1064, 2697, 215, 1040, 850, 1879, 1719, 3257]",
1374,229.0,Hierarchy,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,5,-15,1,1,15,0,10,0.0,,0.0,0.0,0,10.453469038009644,0.024028778076171875,10.429440259933472,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],
1375,229.1,Hierarchy,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,10,-10,1,1,15,6,10,40.0,5.0,0.6,0.4,0.48,12.660263776779175,0.024028778076171875,12.636234998703003,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]","[25285, 960, 5421, 7062, 822, 12379]",
1376,229.2,Hierarchy,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,15,-5,1,1,15,0,10,0.0,,0.0,0.0,0,10.443582534790039,0.024028778076171875,10.419553756713867,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],
1377,229.3,Hierarchy,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,20,0,1,1,15,0,10,0.0,,0.0,0.0,0,10.390960216522217,0.024028778076171875,10.366931438446045,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],
1378,229.4,Hierarchy,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,25,5,1,1,15,0,10,0.0,,0.0,0.0,0,10.42232084274292,0.024028778076171875,10.398292064666748,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],
1379,229.5,Hierarchy,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,30,10,1,1,15,0,10,0.0,,0.0,0.0,0,10.426704406738281,0.024028778076171875,10.40267562866211,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],
1380,230.0,Hierarchy,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,5,-15,1,1,15,0,10,0.0,,0.0,0.0,0,1.6670997142791748,0.016724109649658203,1.6503756046295166,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],
1381,230.1,Hierarchy,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,10,-10,1,1,15,0,10,0.0,,0.0,0.0,0,1.650421380996704,0.016724109649658203,1.633697271347046,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],
1382,230.2,Hierarchy,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,15,-5,1,1,15,0,10,0.0,,0.0,0.0,0,1.7104911804199219,0.016724109649658203,1.6937670707702637,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],
1383,230.3,Hierarchy,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,20,0,1,1,15,1,10,6.666666666666667,9.0,0.1,0.06666666666666667,0.08,1.7181422710418701,0.016724109649658203,1.701418161392212,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[11698],
1384,230.4,Hierarchy,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,25,5,1,1,15,0,10,0.0,,0.0,0.0,0,1.700408697128296,0.016724109649658203,1.6836845874786377,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],
1385,230.5,Hierarchy,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,30,10,1,1,15,0,10,0.0,,0.0,0.0,0,1.7307095527648926,0.016724109649658203,1.7139854431152344,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],
1386,231.0,Hierarchy,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,5,-15,1,1,15,0,10,0.0,,0.0,0.0,0,0.37186121940612793,0.0014560222625732422,0.3704051971435547,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]",[],
1387,231.1,Hierarchy,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,10,-10,1,1,15,0,10,0.0,,0.0,0.0,0,0.41436290740966797,0.0014560222625732422,0.4129068851470947,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]",[],
1388,231.2,Hierarchy,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,15,-5,1,1,15,0,10,0.0,,0.0,0.0,0,0.4701862335205078,0.0014560222625732422,0.46873021125793457,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]",[],
1389,231.3,Hierarchy,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,20,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.44311952590942383,0.0014560222625732422,0.4416635036468506,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]",[],
1390,231.4,Hierarchy,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,25,5,1,1,15,9,20,60.0,1.4444444444444444,0.45,0.6,0.5142857142857143,0.48940372467041016,0.0014560222625732422,0.4879477024078369,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]","[3425, 1830, 1387, 2159, 2447, 371, 1716, 728, 5979]",
1391,231.5,Hierarchy,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,30,10,1,1,15,6,10,40.0,6.833333333333333,0.6,0.4,0.48,0.4470541477203369,0.0014560222625732422,0.44559812545776367,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]","[3420, 1382, 2442, 366, 1711, 5974]",
1392,232.0,Hierarchy,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,5,-20,1,1,15,4,10,26.666666666666668,0.5,0.4,0.26666666666666666,0.32,0.1996772289276123,0.016433238983154297,0.183243989944458,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]","[160, 971, 2390, 1912]",
1393,232.1,Hierarchy,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,10,-15,1,1,15,0,10,0.0,,0.0,0.0,0,0.21651124954223633,0.016433238983154297,0.20007801055908203,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[],
1394,232.2,Hierarchy,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,15,-10,1,1,15,0,10,0.0,,0.0,0.0,0,0.19971036911010742,0.016433238983154297,0.18327713012695312,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[],
1395,232.3,Hierarchy,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,20,-5,1,1,15,0,10,0.0,,0.0,0.0,0,0.21654963493347168,0.016433238983154297,0.20011639595031738,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[],
1396,232.4,Hierarchy,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,25,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.21651148796081543,0.016433238983154297,0.20007824897766113,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[],
1397,232.5,Hierarchy,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,30,5,1,1,15,2,10,13.333333333333334,2.5,0.2,0.13333333333333333,0.16,0.22063827514648438,0.016433238983154297,0.20420503616333008,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]","[2383, 1912]",
1398,233.0,Hierarchy,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,5,-20,1,1,15,0,10,0.0,,0.0,0.0,0,16.238048315048218,0.015972375869750977,16.222075939178467,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],
1399,233.1,Hierarchy,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,10,-15,1,1,15,0,10,0.0,,0.0,0.0,0,16.59386706352234,0.015972375869750977,16.577894687652588,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],
1400,233.2,Hierarchy,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,15,-10,1,1,15,0,10,0.0,,0.0,0.0,0,16.41978359222412,0.015972375869750977,16.40381121635437,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],
1401,233.3,Hierarchy,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,20,-5,1,1,15,0,10,0.0,,0.0,0.0,0,16.336912155151367,0.015972375869750977,16.320939779281616,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],
1402,233.4,Hierarchy,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,25,0,1,1,15,0,10,0.0,,0.0,0.0,0,16.22933340072632,0.015972375869750977,16.213361024856567,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],
1403,233.5,Hierarchy,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,30,5,1,1,15,0,10,0.0,,0.0,0.0,0,16.269841194152832,0.015972375869750977,16.25386881828308,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],
1404,234.0,Hierarchy,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,5,-20,1,1,15,0,10,0.0,,0.0,0.0,0,2.600487232208252,0.01633596420288086,2.584151268005371,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],
1405,234.1,Hierarchy,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,10,-15,1,1,15,0,10,0.0,,0.0,0.0,0,2.6669681072235107,0.01633596420288086,2.65063214302063,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],
1406,234.2,Hierarchy,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,15,-10,1,1,15,0,10,0.0,,0.0,0.0,0,2.6696324348449707,0.01633596420288086,2.65329647064209,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],
1407,234.3,Hierarchy,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,20,-5,1,1,15,0,10,0.0,,0.0,0.0,0,2.650040626525879,0.01633596420288086,2.633704662322998,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],
1408,234.4,Hierarchy,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,25,0,1,1,15,0,10,0.0,,0.0,0.0,0,2.653372287750244,0.01633596420288086,2.6370363235473633,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],
1409,234.5,Hierarchy,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,30,5,1,1,15,0,10,0.0,,0.0,0.0,0,2.6663124561309814,0.01633596420288086,2.6499764919281006,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],
1410,235.0,Hierarchy,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,5,-20,1,1,15,4,10,26.666666666666668,0.0,0.4,0.26666666666666666,0.32,0.6048061847686768,0.016303062438964844,0.5885031223297119,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]","[6721, 1765, 1704, 75]",
1411,235.1,Hierarchy,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,10,-15,1,1,15,0,10,0.0,,0.0,0.0,0,0.6679737567901611,0.016303062438964844,0.6516706943511963,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],
1412,235.2,Hierarchy,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,15,-10,1,1,15,0,10,0.0,,0.0,0.0,0,0.7395005226135254,0.016303062438964844,0.7231974601745605,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],
1413,235.3,Hierarchy,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,20,-5,1,1,15,0,10,0.0,,0.0,0.0,0,0.7269501686096191,0.016303062438964844,0.7106471061706543,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],
1414,235.4,Hierarchy,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,25,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.7017242908477783,0.016303062438964844,0.6854212284088135,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],
1415,235.5,Hierarchy,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,30,5,1,1,15,0,10,0.0,,0.0,0.0,0,0.7193782329559326,0.016303062438964844,0.7030751705169678,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],
1416,236.0,Hierarchy,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,5,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.033327579498291016,0.02335190773010254,0.009975671768188477,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]",[],
1417,236.1,Hierarchy,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,10,5,1,1,15,1,10,6.666666666666667,4.0,0.1,0.06666666666666667,0.08,0.04084491729736328,0.02335190773010254,0.017493009567260742,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]",[444],
1418,236.2,Hierarchy,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,15,10,1,1,15,1,10,6.666666666666667,6.0,0.1,0.06666666666666667,0.08,0.0408627986907959,0.02335190773010254,0.01751089096069336,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]",[487],
1419,236.3,Hierarchy,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,20,15,1,1,15,4,10,26.666666666666668,8.25,0.4,0.26666666666666666,0.32,0.04140663146972656,0.02335190773010254,0.018054723739624023,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]","[255, 487, 299, 142]",
1420,236.4,Hierarchy,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,25,20,1,1,15,5,10,33.33333333333333,7.0,0.5,0.3333333333333333,0.4,0.05871438980102539,0.02335190773010254,0.03536248207092285,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]","[272, 272, 547, 442, 442]",
1421,236.5,Hierarchy,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,30,25,1,1,15,4,10,26.666666666666668,10.5,0.4,0.26666666666666666,0.32,0.05189990997314453,0.02335190773010254,0.028548002243041992,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]","[684, 485, 448, 448]",
1422,237.0,Hierarchy,LenLog_1_20_1_15_5_1_7500.csv,20,1.0,5,5,0,1,1,15,0,10,0.0,,0.0,0.0,0,0.5965366363525391,0.03332662582397461,0.5632100105285645,"[6512, 5951, 5756, 5307, 5285, 4446, 3870, 3691, 3568, 3555, 2751, 2239, 1219, 582, 364]",[],
