experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered/TP,topMotifsT,DiscoveryPercentage,alignmentAccuracy,Precision,Recall,F1-Score,ExecutionTime,executionTimeEncoding,executionTimeDistanceMeasure,motifSpots,discoveredSpots,DiscoveryLoops
39.0,HierarchyAware,LenLog_1_20_1_10_5_2-5_2000.csv,20,2.5,5,5,0,1,1,10,4,10,40.0,0.75,0.4,0.4,0.4000000000000001,1.063237190246582,0.9502758979797363,0.9502758979797363,"[1316, 1084, 1068, 921, 910, 733, 579, 555, 207, 152]","[1068, 205, 152, 1084]",1
39.1,HierarchyAware,LenLog_1_20_1_10_5_2-5_2000.csv,20,2.5,5,10,5,1,1,10,1,10,10.0,0.4,0.1,0.1,0.10000000000000002,1.1783206462860107,0.9502758979797363,0.9502758979797363,"[1316, 1084, 1068, 921, 910, 733, 579, 555, 207, 152]",[1087],1
39.2,HierarchyAware,LenLog_1_20_1_10_5_2-5_2000.csv,20,2.5,5,15,10,1,1,10,1,10,10.0,0.0,0.1,0.1,0.10000000000000002,1.2602152824401855,0.9502758979797363,0.9502758979797363,"[1316, 1084, 1068, 921, 910, 733, 579, 555, 207, 152]",[145],1
39.3,HierarchyAware,LenLog_1_20_1_10_5_2-5_2000.csv,20,2.5,5,20,15,1,1,10,1,10,10.0,0.7,0.1,0.1,0.10000000000000002,1.3434369564056396,0.9502758979797363,0.9502758979797363,"[1316, 1084, 1068, 921, 910, 733, 579, 555, 207, 152]",[558],1
39.4,HierarchyAware,LenLog_1_20_1_10_5_2-5_2000.csv,20,2.5,5,25,20,1,1,10,0,10,0.0,0.0,0.0,0.0,0.0,1.443793773651123,0.9502758979797363,0.9502758979797363,"[1316, 1084, 1068, 921, 910, 733, 579, 555, 207, 152]",[],1
39.5,HierarchyAware,LenLog_1_20_1_10_5_2-5_2000.csv,20,2.5,5,30,25,1,1,10,1,10,10.0,0.8666666666666667,0.1,0.1,0.10000000000000002,1.4791452884674072,0.9502758979797363,0.9502758979797363,"[1316, 1084, 1068, 921, 910, 733, 579, 555, 207, 152]",[557],1
40.0,HierarchyAware,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,5,-5,1,1,20,13,20,65.0,0.9230769230769231,0.65,0.65,0.65,1.06142258644104,0.91286301612854,0.91286301612854,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[644, 1943, 1433, 1820, 1573, 2095, 688, 598, 1242, 863, 1255, 893, 511]",2
40.1,HierarchyAware,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,10,0,1,1,20,14,20,70.0,0.8428571428571429,0.7,0.7,0.7,1.1735308170318604,0.91286301612854,0.91286301612854,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[1536, 641, 1550, 1296, 1942, 1433, 1819, 1570, 2095, 688, 598, 863, 893, 510]",2
40.2,HierarchyAware,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,15,5,1,1,20,13,20,65.0,0.6483516483516484,0.65,0.65,0.65,1.2741117477416992,0.91286301612854,0.91286301612854,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[1534, 642, 1547, 1807, 1293, 1570, 686, 598, 1241, 858, 1251, 757, 510]",2
40.3,HierarchyAware,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,20,10,1,1,20,15,20,75.0,0.36666666666666664,0.75,0.75,0.75,1.319110631942749,0.91286301612854,0.91286301612854,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[1543, 637, 521, 1543, 1292, 1433, 1565, 2088, 681, 594, 1235, 853, 1250, 752, 521]",2
40.4,HierarchyAware,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,25,15,1,1,20,5,10,25.0,0.5166666666666668,0.5,0.25,0.3333333333333333,1.4794316291809082,0.91286301612854,0.91286301612854,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[1545, 1545, 1433, 1562, 1258]",1
40.5,HierarchyAware,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,30,20,1,1,20,7,10,35.0,0.6285714285714287,0.7,0.35,0.4666666666666667,1.544675350189209,0.91286301612854,0.91286301612854,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[1540, 514, 1540, 1433, 1573, 322, 514]",1
41.0,HierarchyAware,LenLog_1_20_1_20_5_5_2000.csv,20,5.0,5,5,0,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,1.6788711547851562,1.5285780429840088,1.5285780429840088,"[2090, 2024, 1972, 1752, 1591, 1455, 1442, 1187, 1168, 1101, 1020, 996, 896, 812, 666, 594, 542, 396, 334, 261]",[],1
41.1,HierarchyAware,LenLog_1_20_1_20_5_5_2000.csv,20,5.0,5,10,5,1,1,20,2,10,10.0,0.8,0.2,0.1,0.13333333333333333,1.9154412746429443,1.5285780429840088,1.5285780429840088,"[2090, 2024, 1972, 1752, 1591, 1455, 1442, 1187, 1168, 1101, 1020, 996, 896, 812, 666, 594, 542, 396, 334, 261]","[895, 811]",1
41.2,HierarchyAware,LenLog_1_20_1_20_5_5_2000.csv,20,5.0,5,15,10,1,1,20,4,10,20.0,0.5714285714285715,0.4,0.2,0.26666666666666666,1.86968994140625,1.5285780429840088,1.5285780429840088,"[2090, 2024, 1972, 1752, 1591, 1455, 1442, 1187, 1168, 1101, 1020, 996, 896, 812, 666, 594, 542, 396, 334, 261]","[894, 810, 2030, 1018]",1
41.3,HierarchyAware,LenLog_1_20_1_20_5_5_2000.csv,20,5.0,5,20,15,1,1,20,6,10,30.0,0.75,0.6,0.3,0.4,1.899968147277832,1.5285780429840088,1.5285780429840088,"[2090, 2024, 1972, 1752, 1591, 1455, 1442, 1187, 1168, 1101, 1020, 996, 896, 812, 666, 594, 542, 396, 334, 261]","[895, 539, 811, 591, 2030, 1019]",1
41.4,HierarchyAware,LenLog_1_20_1_20_5_5_2000.csv,20,5.0,5,25,20,1,1,20,2,10,10.0,0.4583333333333333,0.2,0.1,0.13333333333333333,2.0782768726348877,1.5285780429840088,1.5285780429840088,"[2090, 2024, 1972, 1752, 1591, 1455, 1442, 1187, 1168, 1101, 1020, 996, 896, 812, 666, 594, 542, 396, 334, 261]","[819, 2030]",1
41.5,HierarchyAware,LenLog_1_20_1_20_5_5_2000.csv,20,5.0,5,30,25,1,1,20,1,10,5.0,0.06666666666666665,0.1,0.05,0.06666666666666667,2.1047310829162598,1.5285780429840088,1.5285780429840088,"[2090, 2024, 1972, 1752, 1591, 1455, 1442, 1187, 1168, 1101, 1020, 996, 896, 812, 666, 594, 542, 396, 334, 261]",[2038],1
42.0,HierarchyAware,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,5,-10,1,1,15,2,10,13.333333333333334,0.5,0.2,0.13333333333333333,0.16,1.8468601703643799,1.6443688869476318,1.6443688869476318,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1542, 1439]",1
42.1,HierarchyAware,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,10,-5,1,1,15,15,20,100.0,0.6266666666666667,0.75,1.0,0.8571428571428571,2.075183153152466,1.6443688869476318,1.6443688869476318,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 1542, 1798, 2183, 1741, 990, 1706, 2163, 1972, 943, 286, 1370, 60, 1848, 1441]",2
42.2,HierarchyAware,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,15,0,1,1,15,15,20,100.0,0.9238095238095239,0.75,1.0,0.8571428571428571,2.3498916625976562,1.6443688869476318,1.6443688869476318,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 1542, 1798, 2183, 1738, 988, 1710, 2163, 1971, 947, 284, 1367, 59, 1852, 1431]",2
42.3,HierarchyAware,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,20,5,1,1,15,13,20,86.66666666666667,0.6846153846153846,0.65,0.8666666666666667,0.7428571428571429,2.7305142879486084,1.6443688869476318,1.6443688869476318,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1537, 1798, 2183, 1729, 988, 1706, 2162, 1971, 942, 279, 1362, 1848, 1434]",2
42.4,HierarchyAware,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,25,10,1,1,15,13,20,86.66666666666667,0.532051282051282,0.65,0.8666666666666667,0.7428571428571429,2.8024160861968994,1.6443688869476318,1.6443688869476318,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1548, 1801, 2180, 1728, 988, 1706, 2153, 1971, 943, 1357, 64, 1842, 1431]",2
42.5,HierarchyAware,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,30,15,1,1,15,14,20,93.33333333333333,0.5428571428571428,0.7,0.9333333333333333,0.8,2.937969923019409,1.6443688869476318,1.6443688869476318,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1543, 1812, 2183, 1728, 988, 1706, 2153, 1968, 947, 281, 1352, 51, 1840, 1423]",2
43.0,HierarchyAware,LenLog_1_1_15_15_10_2250.csv,0,10.0,15,5,-10,1,1,15,5,10,33.33333333333333,1.0,0.5,0.3333333333333333,0.4,0.7494568824768066,0.6078183650970459,0.6078183650970459,"[2129, 2099, 2065, 1917, 1690, 1451, 1296, 1231, 1011, 969, 901, 422, 156, 131, 114]","[131, 901, 969, 114, 156]",1
43.1,HierarchyAware,LenLog_1_1_15_15_10_2250.csv,0,10.0,15,10,-5,1,1,15,14,20,93.33333333333333,0.9714285714285715,0.7,0.9333333333333333,0.8,0.9287052154541016,0.6078183650970459,0.6078183650970459,"[2129, 2099, 2065, 1917, 1690, 1451, 1296, 1231, 1011, 969, 901, 422, 156, 131, 114]","[131, 901, 422, 969, 1231, 1296, 2129, 2065, 2099, 1011, 114, 1689, 155, 1917]",2
43.2,HierarchyAware,LenLog_1_1_15_15_10_2250.csv,0,10.0,15,15,0,1,1,15,13,20,86.66666666666667,0.9560439560439561,0.65,0.8666666666666667,0.7428571428571429,1.1652028560638428,0.6078183650970459,0.6078183650970459,"[2129, 2099, 2065, 1917, 1690, 1451, 1296, 1231, 1011, 969, 901, 422, 156, 131, 114]","[131, 901, 969, 1231, 1296, 2129, 2065, 2099, 1011, 114, 1686, 156, 1917]",2
43.3,HierarchyAware,LenLog_1_1_15_15_10_2250.csv,0,10.0,15,20,5,1,1,15,13,20,86.66666666666667,0.6,0.65,0.8666666666666667,0.7428571428571429,1.4011828899383545,0.6078183650970459,0.6078183650970459,"[2129, 2099, 2065, 1917, 1690, 1451, 1296, 1231, 1011, 969, 901, 422, 156, 131, 114]","[128, 896, 965, 1227, 1291, 2125, 2063, 2097, 1019, 111, 1685, 151, 1915]",2
43.4,HierarchyAware,LenLog_1_1_15_15_10_2250.csv,0,10.0,15,25,10,1,1,15,13,20,86.66666666666667,0.5192307692307693,0.65,0.8666666666666667,0.7428571428571429,1.5592467784881592,0.6078183650970459,0.6078183650970459,"[2129, 2099, 2065, 1917, 1690, 1451, 1296, 1231, 1011, 969, 901, 422, 156, 131, 114]","[131, 906, 960, 1225, 1290, 2119, 2056, 2099, 1003, 108, 1693, 146, 1920]",2
43.5,HierarchyAware,LenLog_1_1_15_15_10_2250.csv,0,10.0,15,30,15,1,1,15,13,20,86.66666666666667,0.4461538461538461,0.65,0.8666666666666667,0.7428571428571429,1.518143653869629,0.6078183650970459,0.6078183650970459,"[2129, 2099, 2065, 1917, 1690, 1451, 1296, 1231, 1011, 969, 901, 422, 156, 131, 114]","[129, 901, 954, 1217, 1294, 2114, 2053, 2097, 996, 129, 1688, 154, 1905]",2
44.0,HierarchyAware,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,5,-10,1,1,15,0,10,0.0,0.0,0.0,0.0,0.0,1.4833784103393555,1.2887248992919922,1.2887248992919922,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]",[],1
44.1,HierarchyAware,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,10,-5,1,1,15,2,10,13.333333333333334,0.8,0.2,0.13333333333333333,0.16,1.6966843605041504,1.2887248992919922,1.2887248992919922,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[2437, 2278]",1
44.2,HierarchyAware,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,15,0,1,1,15,3,10,20.0,0.8571428571428572,0.3,0.2,0.24,1.834068775177002,1.2887248992919922,1.2887248992919922,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[2437, 2278, 2194]",1
44.3,HierarchyAware,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,20,5,1,1,15,6,10,40.0,0.7166666666666668,0.6,0.4,0.48,2.3501927852630615,1.2887248992919922,1.2887248992919922,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[446, 2273, 939, 2190, 2254, 506]",1
44.4,HierarchyAware,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,25,10,1,1,15,5,10,33.33333333333333,0.4,0.5,0.3333333333333333,0.4,2.5799543857574463,1.2887248992919922,1.2887248992919922,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[2268, 934, 2249, 1995, 2294]",1
44.5,HierarchyAware,LenLog_1_20_1_15_15_10_2250.csv,20,10.0,15,30,15,1,1,15,7,10,46.666666666666664,0.961904761904762,0.7,0.4666666666666667,0.56,3.1524343490600586,1.2887248992919922,1.2887248992919922,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[448, 2435, 2277, 2194, 2258, 2001, 2305]",1
45.0,HierarchyAware,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,5,-20,1,1,10,4,10,40.0,1.0,0.4,0.4,0.4000000000000001,1.683455467224121,1.5337615013122559,1.5337615013122559,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1092, 998, 1481, 1531]",1
45.1,HierarchyAware,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,10,-15,1,1,10,2,10,20.0,1.0,0.2,0.2,0.20000000000000004,1.8883206844329834,1.5337615013122559,1.5337615013122559,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1092, 998]",1
45.2,HierarchyAware,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,15,-10,1,1,10,2,10,20.0,1.0,0.2,0.2,0.20000000000000004,2.155937433242798,1.5337615013122559,1.5337615013122559,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1092, 998]",1
45.3,HierarchyAware,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,20,-5,1,1,10,7,10,70.0,0.6285714285714284,0.7,0.7,0.7,2.3818750381469727,1.5337615013122559,1.5337615013122559,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1092, 998, 1486, 45, 1914, 1538, 1634]",1
45.4,HierarchyAware,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,25,0,1,1,10,8,20,80.0,0.8854166666666667,0.4,0.8,0.5333333333333333,2.695518732070923,1.5337615013122559,1.5337615013122559,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1092, 998, 2205, 1481, 45, 1907, 1531, 1627]",2
45.5,HierarchyAware,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,30,5,1,1,10,7,10,70.0,0.9047619047619049,0.7,0.7,0.7,3.2767813205718994,1.5337615013122559,1.5337615013122559,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1092, 993, 2211, 1481, 45, 1531, 1627]",1
46.0,HierarchyAware,LenLog_1_1_10_25_10_2500.csv,0,10.0,25,5,-20,1,1,10,3,10,30.0,1.0,0.3,0.3,0.3,0.9816684722900391,0.7611446380615234,0.7611446380615234,"[2299, 1680, 1647, 1538, 1235, 1205, 1074, 781, 422, 62]","[1074, 1235, 1205]",1
46.1,HierarchyAware,LenLog_1_1_10_25_10_2500.csv,0,10.0,25,10,-15,1,1,10,6,10,60.0,1.0,0.6,0.6,0.6,1.2475354671478271,0.7611446380615234,0.7611446380615234,"[2299, 1680, 1647, 1538, 1235, 1205, 1074, 781, 422, 62]","[1538, 1647, 1680, 1074, 1235, 1205]",1
46.2,HierarchyAware,LenLog_1_1_10_25_10_2500.csv,0,10.0,25,15,-10,1,1,10,10,20,100.0,0.8428571428571427,0.5,1.0,0.6666666666666666,1.5972118377685547,0.7611446380615234,0.7611446380615234,"[2299, 1680, 1647, 1538, 1235, 1205, 1074, 781, 422, 62]","[1538, 421, 781, 1642, 1680, 1071, 1235, 1205, 2297, 62]",2
46.3,HierarchyAware,LenLog_1_1_10_25_10_2500.csv,0,10.0,25,20,-5,1,1,10,10,20,100.0,0.6500000000000001,0.5,1.0,0.6666666666666666,2.0172088146209717,0.7611446380615234,0.7611446380615234,"[2299, 1680, 1647, 1538, 1235, 1205, 1074, 781, 422, 62]","[1538, 416, 774, 1647, 1680, 1074, 1233, 1198, 2292, 56]",2
46.4,HierarchyAware,LenLog_1_1_10_25_10_2500.csv,0,10.0,25,25,0,1,1,10,10,20,100.0,0.7,0.5,1.0,0.6666666666666666,1.881014347076416,0.7611446380615234,0.7611446380615234,"[2299, 1680, 1647, 1538, 1235, 1205, 1074, 781, 422, 62]","[1538, 416, 775, 1641, 1680, 1074, 1235, 1198, 2293, 57]",2
46.5,HierarchyAware,LenLog_1_1_10_25_10_2500.csv,0,10.0,25,30,5,1,1,10,10,20,100.0,0.7000000000000001,0.5,1.0,0.6666666666666666,1.8610024452209473,0.7611446380615234,0.7611446380615234,"[2299, 1680, 1647, 1538, 1235, 1205, 1074, 781, 422, 62]","[1537, 420, 768, 1644, 1679, 1072, 1230, 1200, 2297, 51]",2
47.0,HierarchyAware,LenLog_1_20_1_10_25_10_2500.csv,20,10.0,25,5,-20,1,1,10,0,10,0.0,0.0,0.0,0.0,0.0,1.7717959880828857,1.5503160953521729,1.5503160953521729,"[2488, 1902, 1402, 1291, 964, 681, 388, 337, 205, 3]",[],1
47.1,HierarchyAware,LenLog_1_20_1_10_25_10_2500.csv,20,10.0,25,10,-15,1,1,10,1,10,10.0,0.0,0.1,0.1,0.10000000000000002,2.0273776054382324,1.5503160953521729,1.5503160953521729,"[2488, 1902, 1402, 1291, 964, 681, 388, 337, 205, 3]",[383],1
47.2,HierarchyAware,LenLog_1_20_1_10_25_10_2500.csv,20,10.0,25,15,-10,1,1,10,4,10,40.0,0.6428571428571429,0.4,0.4,0.4000000000000001,2.2564826011657715,1.5503160953521729,1.5503160953521729,"[2488, 1902, 1402, 1291, 964, 681, 388, 337, 205, 3]","[387, 212, 1901, 336]",1
47.3,HierarchyAware,LenLog_1_20_1_10_25_10_2500.csv,20,10.0,25,20,-5,1,1,10,5,10,50.0,0.6799999999999999,0.5,0.5,0.5,2.475555419921875,1.5503160953521729,1.5503160953521729,"[2488, 1902, 1402, 1291, 964, 681, 388, 337, 205, 3]","[967, 387, 1297, 210, 336]",1
47.4,HierarchyAware,LenLog_1_20_1_10_25_10_2500.csv,20,10.0,25,25,0,1,1,10,5,10,50.0,0.95,0.5,0.5,0.5,2.739133358001709,1.5503160953521729,1.5503160953521729,"[2488, 1902, 1402, 1291, 964, 681, 388, 337, 205, 3]","[388, 1293, 205, 1903, 337]",1
47.5,HierarchyAware,LenLog_1_20_1_10_25_10_2500.csv,20,10.0,25,30,5,1,1,10,6,10,60.0,0.7111111111111112,0.6,0.6,0.6,3.0171775817871094,1.5503160953521729,1.5503160953521729,"[2488, 1902, 1402, 1291, 964, 681, 388, 337, 205, 3]","[384, 1286, 200, 1900, 332, 1397]",1
48.0,HierarchyAware,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,5,-10,1,1,10,3,10,30.0,1.0,0.3,0.3,0.3,3.261234998703003,2.856694459915161,2.856694459915161,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[162, 1700, 1674]",1
48.1,HierarchyAware,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,10,-5,1,1,10,10,20,100.0,0.8400000000000001,0.5,1.0,0.6666666666666666,3.6228811740875244,2.856694459915161,2.856694459915161,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[162, 1698, 36, 2598, 1672, 1165, 814, 188, 925, 1247]",2
48.2,HierarchyAware,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,15,0,1,1,10,10,20,100.0,1.0,0.5,1.0,0.6666666666666666,3.8452913761138916,2.856694459915161,2.856694459915161,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[162, 1700, 37, 2598, 1674, 1165, 815, 189, 926, 1247]",2
48.3,HierarchyAware,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,20,5,1,1,10,9,20,90.0,0.6888888888888889,0.45,0.9,0.6,4.2067039012908936,2.856694459915161,2.856694459915161,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[162, 1696, 32, 1670, 1165, 810, 184, 921, 1247]",2
48.4,HierarchyAware,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,25,10,1,1,10,9,20,90.0,0.5740740740740741,0.45,0.9,0.6,5.006798267364502,2.856694459915161,2.856694459915161,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[162, 1696, 27, 1670, 1164, 807, 179, 918, 1246]",2
48.5,HierarchyAware,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,30,15,1,1,10,10,20,100.0,0.5133333333333334,0.5,1.0,0.6666666666666666,5.410243511199951,2.856694459915161,2.856694459915161,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[161, 1690, 36, 2583, 1664, 1164, 803, 179, 914, 1246]",2
49.0,HierarchyAware,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,5,-5,1,1,15,4,10,26.666666666666668,1.0,0.4,0.26666666666666666,0.32,2.7518723011016846,2.456676959991455,2.456676959991455,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1226, 880, 1041, 1017]",1
49.1,HierarchyAware,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,10,0,1,1,15,6,10,40.0,0.9333333333333332,0.6,0.4,0.48,3.0624380111694336,2.456676959991455,2.456676959991455,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1225, 880, 1073, 1041, 1017, 2745]",1
49.2,HierarchyAware,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,15,5,1,1,15,4,10,26.666666666666668,0.5,0.4,0.26666666666666666,0.32,3.516239643096924,2.456676959991455,2.456676959991455,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[876, 1069, 1038, 1014]",1
49.3,HierarchyAware,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,20,10,1,1,15,0,10,0.0,0.0,0.0,0.0,0.0,4.054145812988281,2.456676959991455,2.456676959991455,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]",[],1
49.4,HierarchyAware,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,25,15,1,1,15,0,10,0.0,0.0,0.0,0.0,0.0,4.377442359924316,2.456676959991455,2.456676959991455,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]",[],1
49.5,HierarchyAware,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,30,20,1,1,15,0,10,0.0,0.0,0.0,0.0,0.0,4.277078866958618,2.456676959991455,2.456676959991455,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]",[],1
50.0,HierarchyAware,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,5,-15,1,1,15,4,10,26.666666666666668,1.0,0.4,0.26666666666666666,0.32,2.339545965194702,2.1123549938201904,2.1123549938201904,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2766, 1234, 1427, 2843]",1
50.1,HierarchyAware,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,10,-10,1,1,15,12,20,80.0,0.6333333333333334,0.6,0.8,0.6857142857142857,2.6556572914123535,2.1123549938201904,2.1123549938201904,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2279, 679, 1485, 2766, 2323, 1298, 1237, 1428, 2485, 729, 2843, 1375]",2
50.2,HierarchyAware,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,15,-5,1,1,15,15,20,100.0,0.6952380952380952,0.75,1.0,0.8571428571428571,2.966196060180664,2.1123549938201904,2.1123549938201904,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2279, 983, 679, 1487, 2766, 2323, 1298, 1237, 1428, 1008, 2485, 729, 1945, 2843, 1375]",2
50.3,HierarchyAware,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,20,0,1,1,15,15,20,100.0,0.8200000000000001,0.75,1.0,0.8571428571428571,3.3235058784484863,2.1123549938201904,2.1123549938201904,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2277, 985, 679, 1483, 2764, 2321, 1296, 1233, 1425, 1010, 2485, 726, 1939, 2843, 1368]",2
50.4,HierarchyAware,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,25,5,1,1,15,14,20,93.33333333333333,0.6845238095238095,0.7,0.9333333333333333,0.8,3.557893991470337,2.1123549938201904,2.1123549938201904,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2272, 983, 679, 1478, 2762, 2316, 1291, 1229, 1425, 1008, 726, 1934, 2843, 1365]",2
50.5,HierarchyAware,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,30,10,1,1,15,14,20,93.33333333333333,0.5000000000000001,0.7,0.9333333333333333,0.8,4.06246018409729,2.1123549938201904,2.1123549938201904,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2267, 978, 670, 1473, 2757, 2311, 1286, 1226, 1419, 1007, 726, 1930, 2843, 1366]",2
